what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328729987738
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328729987738
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1328729987738
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1328729987739
os,sysinfo,,,"win32",1328729987741
arch,sysinfo,,,"x86_64",1328729987741
ws,sysinfo,,,"win32",1328729987741
locale,sysinfo,,,"en_US",1328729987741
processors,sysinfo,,,"4",1328729987741
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328729987741
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1328729987741
java.specification.name,sysinfo,,,"Java Platform API Specification",1328729987741
java.specification.vendor,sysinfo,,,"Oracle Corporation",1328729987741
java.specification.version,sysinfo,,,"1.7",1328729987741
java.vendor,sysinfo,,,"Oracle Corporation",1328729987741
java.version,sysinfo,,,"1.7.0_02",1328729987741
java.vm.info,sysinfo,,,"mixed mode",1328729987741
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328729987741
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328729987741
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1328729987741
java.vm.specification.version,sysinfo,,,"1.7",1328729987741
java.vm.vendor,sysinfo,,,"Oracle Corporation",1328729987741
java.vm.version,sysinfo,,,"22.0-b10",1328729987741
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328729987744
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1328729989101
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328729994809
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328729994975
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328729995094
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1328729995095
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1328729995096
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1328729995097
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1328729995098
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1328729995098
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328729995099
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328729995099
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1328729995100
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1328729995101
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1328729995102
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328729995102
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1328729995102
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1328729995104
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1328729995104
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1328729995105
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1328729995106
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1328729995107
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1328729995108
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1328729995109
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1328729995111
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1328729995112
